0.000000000000000000e+00 0.000000000000000000e+00 4.104886706921439327e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.104095450938634713e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.101721988034465539e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.097767233224059964e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.092232711140681658e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.085120555447947936e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.076433508017262284e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.066174917870778245e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.054348739890276192e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.040959533292489596e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.026012459871436931e+03
0.000000000000000000e+00 0.000000000000000000e+00 4.009513282008453189e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.991468360450681303e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.971884651858880716e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.950769706125508037e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.928131663464083431e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.903979251270989153e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.878321780760887577e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.851169143377072032e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.822531806978128770e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.792420811802374374e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.760847766211641101e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.727824842216023171e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.693364770781339303e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.657480836921107766e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.620186874574912054e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.581497261275159872e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.541426912604268182e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.499991276444425239e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.457206327022131973e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.413088558749840558e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.367654979867040765e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.320923105883258813e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.272910952825497588e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.223637030292713462e+03
0.000000000000000000e+00 0.000000000000000000e+00 3.173120334320014990e+03
